16239.4,17789100000.0,271640292538,16727237.0,16727237.0,-6.01,10.99,62.65,25770.50344872,15330.55,15222.49,15257.09,15239.79
16239.4,17789100000.0,271640292538,16727237.0,16727237.0,-6.01,10.99,62.65,25805.34402070,15330.34,15192.94,15225.12,15209.03
16239.4,17789100000.0,271640292538,16727237.0,16727237.0,-6.01,10.99,62.65,25854.81877508,15330.61,15375.22,15407.88,15391.55
16136.5,17804600000.0,269919673038,16727275.0,16727275.0,-6.36,10.23,61.64,25832.30056592,15332.45,15434.96,15450.18,15442.57
16136.5,17804600000.0,269919673038,16727275.0,16727275.0,-6.36,10.23,61.64,25832.07647705,15333.26,15434.96,15450.18,15442.57
16136.5,17804600000.0,269919673038,16727275.0,16727275.0,-6.36,10.23,61.64,25832.26502112,15333.50,15291.41,15314.37,15302.89
16136.5,17804600000.0,269919673038,16727275.0,16727275.0,-6.36,10.23,61.64,25883.50582777,15333.58,15258.04,15262.34,15260.19
16136.5,17804600000.0,269919673038,16727275.0,16727275.0,-6.36,10.23,61.64,25907.46105567,15333.73,15079.88,15108.16,15094.02
15919.3,17664700000.0,266286508908,16727275.0,16727275.0,-7.62,8.73,59.46,25902.90739359,15334.09,14983.99,15004.52,14994.25
15919.3,17664700000.0,266286508908,16727275.0,16727275.0,-7.62,8.73,59.46,25994.53536458,15332.97,14981.4,14986.12,14983.76
15919.3,17664700000.0,266286508908,16727275.0,16727275.0,-7.62,8.73,59.46,25994.53536458,15332.97,14981.4,14986.12,14983.76
15919.3,17664700000.0,266286508908,16727275.0,16727275.0,-7.62,8.73,59.46,26276.37334737,15326.45,15127.61,15138.31,15132.96
15919.3,17664700000.0,266286508908,16727275.0,16727275.0,-7.62,8.73,59.46,26334.53493349,15324.74,15048.25,15058.39,15053.32
15662.3,17488000000.0,261987599232,16727275.0,16727275.0,-8.21,6.89,56.93,26389.50113970,15322.97,14588.4,14594.74,14591.57
15662.3,17488000000.0,261987599232,16727275.0,16727275.0,-8.21,6.89,56.93,26388.53317571,15323.31,14588.4,14594.74,14591.57
15662.3,17488000000.0,261987599232,16727275.0,16727275.0,-8.21,6.89,56.93,26394.68129765,15323.94,14750.51,14775.48,14762.99
15662.3,17488000000.0,261987599232,16727275.0,16727275.0,-8.21,6.89,56.93,26409.31428776,15323.63,14750.51,14775.48,14762.99
15662.3,17488000000.0,261987599232,16727275.0,16727275.0,-8.21,6.89,56.93,26457.00116231,15322.25,14577.3,14593.82,14585.56
15423.9,17389700000.0,257999816872,16727275.0,16727275.0,-9.33,5.14,54.56,26473.93914057,15321.74,14335.65,14349.13,14342.39
15423.9,17389700000.0,257999816872,16727275.0,16727275.0,-9.33,5.14,54.56,26497.80605316,15320.86,14335.65,14349.13,14342.39
15423.9,17389700000.0,257999816872,16727275.0,16727275.0,-9.33,5.14,54.56,26565.45982513,15318.33,14485.99,14509.42,14497.71
15423.9,17389700000.0,257999816872,16727275.0,16727275.0,-9.33,5.14,54.56,26599.24151962,15317.07,14463.38,14488.14,14475.76
15423.9,17389700000.0,257999816872,16727275.0,16727275.0,-9.33,5.14,54.56,26617.54358041,15316.55,14485.99,14509.42,14497.71
15461.3,17485400000.0,258625602493,16727287.0,16727287.0,-8.54,5.4,54.91,26709.01219963,15313.99,14547.34,14597.93,14572.64
15461.3,17485400000.0,258625602493,16727287.0,16727287.0,-8.54,5.4,54.91,26825.96806476,15312.23,14867.32,14878.28,14872.8
15461.3,17485400000.0,258625602493,16727287.0,16727287.0,-8.54,5.4,54.91,26842.97727924,15312.40,14791.01,14810.45,14800.73
15461.3,17485400000.0,258625602493,16727287.0,16727287.0,-8.54,5.4,54.91,26849.83639128,15312.38,15018.58,15030.78,15024.68
15751.3,17769600000.0,263476515723,16727287.0,16727287.0,-6.18,7.31,57.86,26859.90924744,15312.29,14867.32,14878.28,14872.8
15751.3,17769600000.0,263476515723,16727287.0,16727287.0,-6.18,7.31,57.86,26840.83097164,15313.57,15038.24,15050.99,15044.62
15751.3,17769600000.0,263476515723,16727287.0,16727287.0,-6.18,7.31,57.86,26857.96244511,15313.38,14625.71,14631.37,14628.54
15751.3,17769600000.0,263476515723,16727287.0,16727287.0,-6.18,7.31,57.86,26910.56882509,15312.26,14981.45,15007.0,14994.23
15751.3,17769600000.0,263476515723,16727287.0,16727287.0,-6.18,7.31,57.86,26922.79501251,15312.22,15039.35,15053.19,15046.27
15751.3,17769600000.0,263476515723,16727287.0,16727287.0,-6.18,7.31,57.86,26942.78161985,15311.96,14987.57,15011.66,14999.61
16007.5,18105000000.0,267762046652,16727287.0,16727287.0,-4.35,9.01,60.43,27016.06918576,15311.37,15374.94,15398.26,15386.6
16007.5,18105000000.0,267762046652,16727287.0,16727287.0,-4.35,9.01,60.43,27036.17620304,15311.14,15322.56,15337.86,15330.21
16007.5,18105000000.0,267762046652,16727287.0,16727287.0,-4.35,9.01,60.43,27046.48144276,15311.07,15259.04,15270.44,15264.74
